"w1","w2","w3","prediction","rank"
"was","going","to","go",21
"was","going","to","happen",27
"was","going","to","have",18
"was","going","to","hit",7
"was","going","to","make",13
"was","going","to","miss",4
"was","going","to","pick",3
"was","going","to","quit",5
"was","going","to","start",5
"was","going","to","take",16
"was","going","to","talk",3
"was","going","to","tell",5
"was","going","to","the",9
"was","going","to","use",7
"was","going","to","win",8
"was","good","but","i",4
"was","great","for","the",5
"was","great","to","be",6
"was","great","to","see",21
"was","happy","to","be",3
"was","happy","to","see",8
"was","happy","with","it",4
"was","having","a","good",3
"was","having","none","of",3
"was","headed","to","the",3
"was","hoping","for","a",6
"was","hoping","to","get",6
"was","i","am","not",5
"was","i","supposed","to",4
"was","impressed","with","the",5
"was","in","charge","of",16
"was","in","front","of",4
"was","in","high","school",16
"was","in","new","york",4
"was","in","the","air",5
"was","in","the","army",4
"was","in","the","car",5
"was","in","the","hospital",8
"was","in","the","house",4
"was","in","the","middle",11
"was","in","the","navy",4
"was","in","the","process",11
"was","in","the","right",9
"was","in","the","shower",6
"was","in","the","wrong",5
"was","injured","in","a",6
"was","inspired","by","a",5
"was","inspired","by","the",6
"was","invited","to","join",5
"was","involved","in","a",10
"was","involved","in","an",3
"was","involved","in","the",8
"was","it","was","a",4
"was","just","a","few",6
"was","just","a","joke",4
"was","just","a","little",6
"was","just","a","lot",3
"was","just","a","random",3
"was","just","about","perfect",3
"was","just","about","to",21
"was","just","at","the",4
"was","just","going","to",7
"was","just","in","the",3
"was","just","looking","at",6
"was","just","looking","for",3
"was","just","one","of",14
"was","just","trying","to",18
"was","killed","in","a",11
"was","kind","enough","to",10
"was","kind","of","a",23
"was","kind","of","nice",4
"was","left","in","a",6
"was","living","in","a",4
"was","looking","at","the",9
"was","looking","for","a",24
"was","looking","for","an",4
"was","looking","for","something",7
"was","looking","forward","to",25
"was","lucky","enough","to",22
"was","lucky","to","get",5
"was","made","up","of",4
"was","meant","to","be",31
"was","more","concerned","about",4
"was","more","of","a",10
"was","more","than","a",15
"was","more","than","just",5
"was","more","than","one",3
"was","much","better","than",5
"was","my","first","time",11
"was","never","the","same",3
"was","nice","to","see",10
"was","no","reason","to",4
"was","nominated","for","an",6
"was","not","a","good",10
"was","not","a","great",8
"was","not","able","to",41
"was","not","all","that",10
"was","not","allowed","to",11
"was","not","always","the",3
"was","not","as","good",9
"was","not","as","strong",3
"was","not","as","successful",3
"was","not","at","all",4
"was","not","at","the",13
"was","not","aware","of",19
"was","not","bad","enough",3
"was","not","enough","for",7
"was","not","even","a",9
"was","not","even","that",3
"was","not","feeling","well",4
"was","not","going","to",92
"was","not","good","enough",7
"was","not","happy","about",4
"was","not","happy","with",5
"was","not","in","any",5
"was","not","in","the",35
"was","not","interested","in",7
"was","not","it","was",3
"was","not","just","a",7
"was","not","long","ago",3
"was","not","meant","to",11
"was","not","my","fault",5
"was","not","nearly","as",7
"was","not","on","the",18
"was","not","one","of",22
"was","not","part","of",14
"was","not","paying","attention",3
"was","not","prepared","to",7
"was","not","ready","for",7
"was","not","so","bad",8
"was","not","such","a",8
"was","not","supposed","to",11
"was","not","sure","how",9
"was","not","sure","i",12
"was","not","sure","if",14
"was","not","sure","what",10
"was","not","the","best",12
"was","not","the","case",16
"was","not","the","first",7
"was","not","the","only",28
"was","not","the","right",8
"was","not","the","same",9
"was","not","there","a",3
"was","not","there","for",3
"was","not","there","i",4
"was","not","too","bad",6
"was","not","trying","to",7
"was","not","worried","about",7
"was","on","board","with",5
"was","on","her","way",5
"was","on","my","way",10
"was","on","the","front",3
"was","on","the","other",4
"was","on","the","phone",11
"was","on","the","road",4
"was","one","of","his",4
"was","one","of","my",25
"was","one","of","our",6
"was","one","of","the",232
"was","one","of","them",6
"was","one","of","those",54
"was","one","of","us",3
"was","only","able","to",4
"was","open","to","the",8
"was","out","of","the",15
"was","out","of","town",5
"was","part","of","my",4
"was","part","of","the",33
"was","planning","on","working",3
"was","playing","at","the",6
"was","playing","with","a",5
"was","pretty","much","the",4
"was","probably","a","good",3
"was","probably","one","of",7
"was","probably","the","best",5
"was","ready","to","take",3
"was","really","excited","to",4
"was","really","fun","and",3
"was","really","impressed","with",4
"was","really","trying","to",4
"was","referring","to","the",7
"was","relieved","of","his",3
"was","reported","to","be",5
"was","running","out","of",7
"was","rushed","to","the",3
"was","said","to","be",10
"was","said","to","have",7
"was","sentenced","to","years",5
"was","set","up","to",6
"was","shot","in","the",27
"was","signed","into","law",5
"was","sitting","in","a",8
"was","sitting","in","the",7
"was","sitting","on","a",7
"was","sitting","on","the",6
"was","smart","enough","to",4
"was","so","close","to",4
"was","so","cute","and",3
"was","so","happy","to",10
"was","so","much","fun",27
"was","so","much","more",7
"was","so","nice","to",13
"was","so","sad","to",5
"was","so","worried","about",5
"was","standing","in","the",8
"was","still","on","the",6
"was","such","a","great",9
"was","such","a","thing",8
"was","supposed","to","be",94
"was","supposed","to","do",6
"was","supposed","to","go",6
"was","supposed","to","have",7
"was","surprised","by","the",11
"was","surprised","to","find",8
"was","surprised","to","learn",4
"was","surprised","to","see",12
"was","taking","part","in",3
"was","talking","about","how",7
"was","talking","about","the",12
"was","that","he","had",5
"was","the","beginning","of",10
"was","the","best","decision",5
"was","the","best","way",4
"was","the","best","we",3
"was","the","end","of",18
"was","the","epitome","of",4
"was","the","first","day",15
"was","the","first","one",11
"was","the","first","person",5
"was","the","first","time",69
"was","the","first","to",11
"was","the","first","woman",5
"was","the","height","of",4
"was","the","kind","of",8
"was","the","last","day",5
"was","the","last","one",6
"was","the","last","time",35
"was","the","most","amazing",4
"was","the","most","important",5
"was","the","most","popular",4
"was","the","name","of",9
"was","the","one","that",9
"was","the","one","who",18
"was","the","one","with",3
"was","the","only","one",49
"was","the","only","thing",13
"was","the","only","way",7
"was","the","perfect","place",4
"was","the","perfect","way",3
"was","the","point","of",7
"was","the","right","thing",8
"was","the","same","way",6
"was","the","second","highest",3
"was","the","son","of",3
"was","the","start","of",13
"was","the","type","of",7
"was","the","very","first",3
"was","the","worst","of",4
"was","there","for","the",6
"was","there","the","whole",4
"was","thinking","about","how",6
"was","thinking","about","it",4
"was","thinking","to","myself",3
"was","thought","to","be",6
"was","thrilled","to","be",4
"was","time","to","get",6
"was","time","to","move",5
"was","to","be","done",3
"was","to","go","to",4
"was","told","that","i",4
"was","too","much","for",11
"was","too","small","for",6
"was","transfixed","by","the",3
"was","trying","to","be",10
"was","trying","to","find",6
"was","trying","to","get",9
"was","trying","to","help",5
"was","trying","to","kill",4
"was","trying","to","say",5
"was","two","weeks","ago",3
"was","under","the","impression",8
"was","up","in","the",3
"was","waiting","for","the",5
"was","walking","back","to",3
"was","well","worth","it",5
"was","well","worth","the",8
"was","when","i","was",14
"was","working","on","a",6
"was","worth","the","wait",6
"was","years","old","and",10
"was","years","old","i",4
"was","years","old","when",9
"waste","of","time","and",10
"wasted","so","much","time",4
"watch","a","lot","of",5
"watch","out","for","the",9
"watching","a","bunch","of",3
"watching","a","lot","of",3
"way","back","to","the",16
"way","but","it","is",4
"way","down","to","the",4
"way","for","me","to",11
"way","for","you","to",7
"way","home","but","i",3
"way","home","from","work",6
"way","i","do","not",13
"way","i","know","how",5
"way","i","think","it",4
"way","i","will","not",3
"way","i","would","be",7
"way","if","you","are",4
"way","in","which","we",3
"way","it","is","a",11
"way","it","is","always",3
"way","it","is","supposed",4
"way","it","should","be",10
"way","of","doing","things",6
"way","of","life","for",6
"way","or","the","other",16
"way","out","in","the",3
"way","out","of","my",6
"way","out","of","the",13
"way","out","of","this",6
"way","shape","or","form",14
"way","so","i","can",4
"way","that","does","not",7
"way","things","are","going",5
"way","this","is","the",4
"way","to","a","mans",3
"way","to","beat","the",4
"way","to","becoming","a",4
"way","to","celebrate","the",5
"way","to","connect","with",3
"way","to","deal","with",7
"way","to","describe","it",5
"way","to","do","it",22
"way","to","do","that",11
"way","to","do","this",8
"way","to","end","a",12
"way","to","end","my",8
"way","to","end","the",23
"way","to","find","out",7
"way","to","get","a",11
"way","to","get","back",4
"way","to","get","out",7
"way","to","get","the",7
"way","to","get","there",5
"way","to","get","to",7
"way","to","get","you",3
"way","to","go","but",5
"way","to","go","i",4
"way","to","go","it",3
"way","to","keep","a",3
"way","to","listen","to",4
"way","to","make","a",10
"way","to","make","it",7
"way","to","make","people",4
"way","to","say","it",3
"way","to","spend","the",12
"way","to","start","the",49
"way","to","the","front",3
"way","to","the","top",8
"way","to","unwind","after",3
"way","to","use","up",8
"way","to","work","with",4
"way","too","young","to",5
"way","up","to","the",6
"way","you","want","it",7
"way","you","want","to",8
"ways","to","get","a",4
"we","all","have","a",8
"we","all","have","our",14
"we","all","have","to",10
"we","all","know","how",12
"we","all","know","that",22
"we","all","know","the",14
"we","all","know","we",4
"we","all","know","what",12
"we","all","need","to",23
"we","all","want","to",10
"we","almost","did","not",3
"we","already","have","a",7
"we","already","have","the",3
"we","already","know","the",3
"we","also","have","a",16
"we","also","need","to",6
"we","always","have","to",4
"we","are","a","little",7
"we","are","able","to",32
"we","are","about","to",26
"we","are","all","a",8
"we","are","all","in",29
"we","are","all","just",8
"we","are","all","on",5
"we","are","all","part",5
"we","are","all","really",3
"we","are","all","the",5
"we","are","almost","there",9
"we","are","also","going",5
"we","are","always","looking",9
"we","are","asking","them",3
"we","are","at","a",7
"we","are","at","it",7
"we","are","at","right",4
"we","are","at","that",4
"we","are","at","the",35
"we","are","aware","of",5
"we","are","back","from",3
"we","are","back","in",12
"we","are","back","to",11
"we","are","beginning","to",4
"we","are","better","than",5
"we","are","building","a",5
"we","are","capable","of",7
"we","are","close","to",7
"we","are","committed","to",11
"we","are","delighted","to",4
"we","are","doing","a",15
"we","are","doing","and",6
"we","are","doing","everything",5
"we","are","doing","here",4
"we","are","doing","is",8
"we","are","doing","it",8
"we","are","down","to",7
"we","are","encouraged","to",5
"we","are","excited","to",54
"we","are","expected","to",3
"we","are","fortunate","to",6
"we","are","getting","a",8
"we","are","getting","the",3
"we","are","getting","there",8
"we","are","getting","very",3
"we","are","glad","that",5
"we","are","going","out",5
"we","are","going","through",9
"we","are","going","to",495
"we","are","grateful","for",7
"we","are","happy","to",38
"we","are","having","a",43
"we","are","headed","to",9
"we","are","heading","into",3
"we","are","here","and",8
"we","are","here","at",8
"we","are","here","for",11
"we","are","here","to",28
"we","are","hoping","for",7
"we","are","hoping","it",3
"we","are","hoping","to",14
"we","are","in","a",45
"we","are","in","and",4
"we","are","in","for",6
"we","are","in","the",99
"we","are","in","this",5
"we","are","interested","in",4
"we","are","just","getting",10
"we","are","just","going",8
"we","are","just","not",7
"we","are","just","starting",4
"we","are","learning","a",5
"we","are","like","the",3
"we","are","looking","at",37
"we","are","looking","for",89
"we","are","looking","forward",61
"we","are","making","a",5
"we","are","making","progress",5
"we","are","more","than",5
"we","are","moving","to",4
"we","are","no","longer",10
"we","are","not","a",7
"we","are","not","all",5
"we","are","not","allowed",5
"we","are","not","at",4
"we","are","not","doing",6
"we","are","not","even",10
"we","are","not","getting",8
"we","are","not","giving",5
"we","are","not","going",52
"we","are","not","in",11
"we","are","not","interested",3
"we","are","not","just",6
"we","are","not","looking",9
"we","are","not","really",5
"we","are","not","sure",12
"we","are","not","talking",9
"we","are","not","the",15
"we","are","not","trying",5
"we","are","not","very",4
"we","are","on","a",9
"we","are","on","an",3
"we","are","on","it",8
"we","are","on","our",14
"we","are","on","the",37
"we","are","on","this",6
"we","are","one","of",5
"we","are","planning","for",4
"we","are","planning","to",9
"we","are","pleased","to",7
"we","are","pretty","good",4
"we","are","pretty","much",6
"we","are","proud","of",13
"we","are","proud","to",23
"we","are","raising","a",3
"we","are","ready","for",28
"we","are","ready","to",24
"we","are","really","excited",6
"we","are","right","now",4
"we","are","running","a",5
"we","are","seeing","the",6
"we","are","so","blessed",5
"we","are","so","busy",4
"we","are","so","excited",39
"we","are","so","glad",15
"we","are","so","grateful",8
"we","are","so","happy",18
"we","are","so","proud",6
"we","are","starting","to",22
"we","are","still","a",5
"we","are","still","dealing",3
"we","are","still","in",16
"we","are","still","trying",4
"we","are","still","waiting",5
"we","are","still","working",11
"we","are","stuck","with",3
"we","are","supposed","to",27
"we","are","taking","a",13
"we","are","talking","about",54
"we","are","the","ones",6
"we","are","the","only",17
"we","are","the","same",9
"we","are","thrilled","to",14
"we","are","tired","of",4
"we","are","trying","to",99
"we","are","turning","our",4
"we","are","up","to",11
"we","are","used","to",9
"we","are","very","close",5
"we","are","very","excited",31
"we","are","very","happy",11
"we","are","very","lucky",5
"we","are","very","thankful",4
"we","are","waiting","for",11
"we","are","waiting","to",3
"we","are","watching","the",5
"we","are","we","are",6
"we","are","what","we",7
"we","are","willing","to",12
"we","are","working","on",50
"we","are","working","out",4
"we","are","working","to",15
"we","are","working","with",9
"we","as","a","society",4
"we","bought","a","zoo",10
"we","can","all","agree",9
"we","can","and","we",3
"we","can","be","in",4
"we","can","choose","to",3
"we","can","count","on",4
"we","can","do","a",8
"we","can","do","about",6
"we","can","do","in",3
"we","can","do","is",9
"we","can","do","it",14
"we","can","do","that",8
"we","can","do","this",19
"we","can","do","to",15
"we","can","get","it",5
"we","can","get","them",4
"we","can","have","a",13
"we","can","help","them",5
"we","can","learn","from",6
"we","can","make","a",15
"we","can","make","it",16
"we","can","make","the",6
"we","can","no","longer",6
"we","can","only","hope",8
"we","can","see","how",4
"we","can","see","the",13
"we","can","talk","about",10
"we","can","to","help",5
"we","can","to","keep",3
"we","can","work","on",4
"we","can","work","together",10
"we","cant","afford","to",3
"we","cant","live","without",3
"we","could","do","it",4
"we","could","do","that",5
"we","could","get","a",9
"we","could","have","been",8
"we","could","have","had",6
"we","could","make","a",8
"we","could","not","be",11
"we","could","not","do",13
"we","could","not","find",6
"we","could","not","get",9
"we","could","not","have",8
"we","decided","to","start",5
"we","did","not","do",19
"we","did","not","even",12
"we","did","not","feel",5
"we","did","not","get",38
"we","did","not","go",6
"we","did","not","have",62
"we","did","not","know",25
"we","did","not","make",10
"we","did","not","need",8
"we","did","not","see",13
"we","did","not","start",4
"we","did","not","talk",7
"we","did","not","think",8
"we","did","not","want",25
"we","did","not","win",11
"we","did","what","we",7
"we","did","with","the",4
"we","do","and","how",3
"we","do","have","a",14
"we","do","have","some",6
"we","do","have","the",6
"we","do","have","to",5
"we","do","in","the",5
"we","do","not","always",5
"we","do","not","believe",7
"we","do","not","care",7
"we","do","not","do",23
"we","do","not","eat",5
"we","do","not","even",11
"we","do","not","ever",3
"we","do","not","feel",4
"we","do","not","get",37
"we","do","not","give",7
"we","do","not","hate",4
"we","do","not","have",195
"we","do","not","just",6
"we","do","not","know",93
"we","do","not","like",11
"we","do","not","mind",5
"we","do","not","need",55
"we","do","not","play",6
"we","do","not","really",13
"we","do","not","say",5
"we","do","not","see",19
"we","do","not","take",11
"we","do","not","think",9
"we","do","not","understand",4
"we","do","not","use",7
"we","do","not","want",83
"we","do","not","we",7
"we","do","what","we",8
"we","even","have","a",4
"we","feel","we","are",3
"we","find","out","who",3
"we","found","out","that",12
"we","get","a","chance",3
"we","get","a","little",5
"we","get","a","lot",8
"we","get","closer","to",3
"we","get","ready","to",3
"we","get","rid","of",5
"we","get","the","chance",4
"we","get","to","see",15
"we","go","back","to",6
"we","go","from","here",7
"we","go","in","the",3
"we","go","through","the",4
"we","go","to","the",12
"we","going","to","do",10
"we","got","a","few",6
"we","got","a","good",6
"we","got","a","little",7
"we","got","on","the",4
"we","got","ourselves","into",3
"we","got","out","of",8
"we","got","the","same",4
"we","got","to","see",10
"we","had","a","good",8
"we","had","a","great",74
"we","had","a","lot",19
"we","had","a","nice",7
"we","had","a","pretty",4
"we","had","a","really",5
"we","had","a","very",9
"we","had","all","the",3
"we","had","lots","of",9
"we","had","no","idea",10
"we","had","some","good",4
"we","had","such","a",10
"we","had","to","do",10
"we","had","to","go",12
"we","had","to","put",6
"we","hang","on","to",3
"we","have","a","better",4
"we","have","a","chance",5
"we","have","a","couple",6
"we","have","a","few",17
"we","have","a","good",15
"we","have","a","great",22
"we","have","a","home",3
"we","have","a","limited",3
"we","have","a","long",12
"we","have","a","lot",52
"we","have","a","new",36
"we","have","a","problem",8
"we","have","a","responsibility",9
"we","have","a","very",9
"we","have","all","been",14
"we","have","all","of",3
"we","have","all","the",4
"we","have","always","been",11
"we","have","become","a",4
"we","have","been","a",4
"we","have","been","blessed",4
"we","have","been","dealing",6
"we","have","been","doing",16
"we","have","been","getting",8
"we","have","been","having",12
"we","have","been","here",11
"we","have","been","in",18
"we","have","been","really",4
"we","have","been","saying",4
"we","have","been","so",8
"we","have","been","talking",9
"we","have","been","through",10
"we","have","been","together",7
"we","have","been","trying",11
"we","have","been","very",5
"we","have","been","working",23
"we","have","decided","that",6
"we","have","decided","to",12
"we","have","developed","a",7
"we","have","done","to",4
"we","have","ever","done",3
"we","have","ever","made",3
"we","have","ever","seen",6
"we","have","found","our",4
"we","have","got","a",71
"we","have","got","and",4
"we","have","got","in",3
"we","have","got","our",5
"we","have","got","some",22
"we","have","got","the",21
"we","have","got","to",58
"we","have","got","two",9
"we","have","gotten","a",5
"we","have","had","a",42
"we","have","had","all",3
"we","have","had","our",5
"we","have","had","so",5
"we","have","had","some",15
"we","have","had","the",8
"we","have","here","is",3
"we","have","in","our",6
"we","have","in","the",5
"we","have","just","been",8
"we","have","lost","one",3
"we","have","lots","of",11
"we","have","made","a",8
"we","have","made","it",12
"we","have","met","the",3
"we","have","more","than",5
"we","have","never","been",5
"we","have","never","had",13
"we","have","no","idea",8
"we","have","not","been",31
"we","have","not","done",6
"we","have","not","even",16
"we","have","not","had",20
"we","have","not","seen",25
"we","have","not","talked",13
"we","have","not","yet",4
"we","have","nothing","to",7
"we","have","on","our",3
"we","have","only","had",4
"we","have","reached","the",9
"we","have","right","now",5
"we","have","seen","in",7
"we","have","so","many",15
"we","have","so","much",12
"we","have","some","great",14
"we","have","talked","about",7
"we","have","that","is",5
"we","have","to","be",27
"we","have","to","do",32
"we","have","to","find",6
"we","have","to","get",23
"we","have","to","go",16
"we","have","to","have",6
"we","have","to","offer",6
"we","have","to","put",5
"we","have","to","think",4
"we","have","to","try",3
"we","have","to","understand",3
"we","have","to","use",4
"we","have","to","wait",10
"we","have","to","work",6
"we","have","tons","of",8
"we","have","worked","hard",4
"we","have","worked","so",3
"we","have","worked","together",3
"we","have","worked","with",3
"we","have","yet","to",6
"we","hope","to","be",5
"we","hope","you","enjoy",8
"we","hope","you","will",20
"we","invite","you","to",8
"we","just","do","not",29
"we","just","had","a",7
"we","just","had","to",7
"we","just","have","a",4
"we","just","have","to",34
"we","just","need","the",4
"we","just","need","to",24
"we","just","needed","to",3
"we","just","want","to",16
"we","just","wanted","to",10
"we","know","a","lot",5
"we","know","each","other",5
"we","know","how","to",12
"we","know","is","that",3
"we","know","it","will",3
"we","know","that","the",9
"we","know","we","are",7
"we","know","we","have",6
"we","know","you","are",10
"we","learn","more","about",3
"we","leave","the","house",3
"we","like","to","think",8
"we","live","in","a",37
"we","live","in","an",5
"we","live","in","the",8
"we","live","our","lives",3
"we","look","back","and",3
"we","look","forward","to",103
"we","love","it","here",4
"we","made","a","lot",3
"we","made","it","to",7
"we","made","the","right",4
"we","make","it","work",4
"we","make","our","own",6
"we","may","have","to",9
"we","may","never","know",6
"we","may","not","be",6
"we","might","as","well",11
"we","might","be","able",7
"we","must","be","prepared",3
"we","need","all","the",5
"we","need","them","to",4
"we","need","to","be",33
"we","need","to","build",4
"we","need","to","do",28
"we","need","to","eat",3
"we","need","to","find",10
"we","need","to","get",48
"we","need","to","give",6
"we","need","to","go",18
"we","need","to","have",18
"we","need","to","keep",12
"we","need","to","know",9
"we","need","to","look",8
"we","need","to","make",25
"we","need","to","move",6
"we","need","to","put",6
"we","need","to","remember",4
"we","need","to","start",16
"we","need","to","stay",3
"we","need","to","stop",5
"we","need","to","take",10
"we","need","to","talk",33
"we","need","to","teach",3
"we","need","to","try",4
"we","need","to","use",4
"we","need","your","help",8
"we","needed","to","get",7
"we","now","have","a",11
"we","only","have","one",6
"we","ought","to","be",4
"we","put","it","together",3
"we","ran","out","of",3
"we","really","did","not",5
"we","really","do","not",12
"we","really","need","the",4
"we","really","need","to",15
"we","really","want","to",9
"we","really","wanted","to",5
"we","say","we","are",5
"we","seem","to","be",5
"we","seem","to","have",6
"we","set","out","to",7
"we","should","all","be",11
"we","should","be","able",5
"we","should","do","about",4
"we","should","do","it",3
"we","should","have","a",13
"we","should","have","been",9
"we","should","have","done",4
"we","should","make","a",9
"we","should","not","be",5
"we","should","not","have",12
"we","signed","up","for",3
"we","spent","most","of",5
"we","stayed","at","the",3
"we","still","do","not",7
"we","still","have","a",12
"we","still","have","more",6
"we","still","have","not",4
"we","still","have","the",4
"we","still","have","to",11
"we","take","care","of",12
"we","talk","about","our",4
"we","talk","about","the",6
"we","thank","you","for",8
"we","think","it","is",16
"we","think","it","was",3
"we","think","we","are",9
"we","think","we","have",6
"we","thought","it","was",9
"we","thought","we","were",10
"we","try","not","to",6
"we","try","to","get",4
"we","turn","our","backs",3
"we","used","to","be",14
"we","used","to","do",3
"we","want","it","to",10
"we","want","to","be",24
"we","want","to","do",23
"we","want","to","give",6
"we","want","to","go",11
"we","want","to","hear",18
"we","want","to","help",5
"we","want","to","know",22
"we","want","to","make",21
"we","want","to","see",32
"we","want","to","show",3
"we","want","to","thank",6
"we","want","you","to",15
"we","wanted","to","do",8
"we","went","out","to",8
"we","were","a","bit",6
"we","were","able","to",49
"we","were","at","the",7
"we","were","done","with",3
"we","were","going","to",54
"we","were","in","a",11
"we","were","in","the",26
"we","were","interested","in",4
"we","were","just","a",3
"we","were","looking","at",8
"we","were","looking","for",10
"we","were","not","able",9
"we","were","not","going",9
"we","were","on","the",8
"we","were","scheduled","to",3
"we","were","supposed","to",11
"we","were","talking","about",15
"we","were","the","first",6
"we","were","the","only",10
"we","were","there","for",3
"we","were","there","to",3
"we","will","all","be",10
"we","will","also","be",10
"we","will","always","have",6
"we","will","be","able",39
"we","will","be","all",5
"we","will","be","at",37
"we","will","be","back",37
"we","will","be","doing",18
"we","will","be","here",9
"we","will","be","in",43
"we","will","be","keeping",3
"we","will","be","looking",12
"we","will","be","meeting",5
"we","will","be","open",17
"we","will","be","out",9
"we","will","be","right",7
"we","will","be","seeing",7
"we","will","be","taking",5
"we","will","be","the",7
"we","will","be","there",42
"we","will","be","very",3
"we","will","continue","to",30
"we","will","definitely","be",7
"we","will","do","a",6
"we","will","do","it",8
"we","will","do","that",3
"we","will","end","up",4
"we","will","figure","out",7
"we","will","find","out",13
"we","will","get","a",5
"we","will","get","back",8
"we","will","get","it",11
"we","will","get","to",17
"we","will","go","out",3
"we","will","go","to",6
"we","will","have","a",52
"we","will","have","our",6
"we","will","have","some",14
"we","will","have","the",12
"we","will","have","to",101
"we","will","just","have",5
"we","will","keep","you",23
"we","will","know","more",5
"we","will","let","you",31
"we","will","make","a",9
"we","will","make","the",4
"we","will","miss","you",38
"we","will","need","to",13
"we","will","never","forget",11
"we","will","never","know",11
"we","will","no","longer",5
"we","will","not","be",41
"we","will","not","get",9
"we","will","not","have",12
"we","will","reach","the",3
"we","will","see","him",3
"we","will","see","how",34
"we","will","see","if",18
"we","will","see","in",5
"we","will","see","more",7
"we","will","see","what",31
"we","will","see","where",4
"we","will","see","you",55
"we","will","start","the",3
"we","will","start","with",6
"we","will","stick","to",3
"we","will","still","get",3
"we","will","take","a",5
"we","will","take","all",3
"we","will","take","the",8
"we","will","try","to",24
"we","will","want","to",5
"we","worked","hard","to",3
"we","would","all","be",6
"we","would","be","able",10
"we","would","be","here",4
"we","would","be","more",4
"we","would","end","up",3
"we","would","have","a",12
"we","would","have","been",11
"we","would","have","had",6
"we","would","have","never",3
"we","would","have","to",22
"we","would","like","to",97
"we","would","love","to",168
"we","would","not","be",17
"we","would","not","have",17
"we","would","not","want",9
"we","would","still","be",4
"wearing","a","baseball","cap",3
"wearing","a","green","shirt",3
"wearing","the","same","outfit",3
"weather","we","have","been",3
"wednesday","i","have","had",4
"week","and","a","half",23
"week","and","i","am",17
"week","and","we","will",3
"week","but","it","is",4
"week","i","am","not",8
"week","i","am","pretty",3
"week","i","do","not",11
"week","i","had","a",5
"week","i","have","been",12
"week","it","will","be",4
"week","leading","up","to",3
"week","off","of","work",4
"week","or","so","ago",5
"week","we","have","a",8
"weekend","and","i","am",5
"weekend","as","well","as",3
"weekend","this","is","going",3
"weeks","ago","when","i",5
"weeks","in","a","row",6
"weighed","in","at","lbs",3
"weight","of","the","world",4
"welcome","to","a","new",3
"well","and","i","had",3
"well","and","they","are",4
"well","as","a","few",5
"well","as","a","new",3
"well","as","they","did",3
"well","as","those","who",7
"well","at","least","we",5
"well","but","it","is",3
"well","first","of","all",9
"well","for","the","future",3
"well","i","am","a",10
"well","i","am","not",13
"well","i","am","so",5
"well","i","did","not",11
"well","i","do","not",32
"well","i","guess","i",11
"well","i","have","a",5
"well","i","have","not",4
"well","i","know","of",3
"well","i","know","you",3
"well","i","really","do",3
"well","if","it","is",8
"well","if","you","are",9
"well","into","the","night",3
"well","it","is","a",17
"well","it","is","not",13
"well","it","is","the",12
"well","it","turns","out",5
"well","on","its","way",3
"well","over","an","hour",3
"well","that","ends","well",4
"well","that","is","a",11
"well","that","is","not",5
"well","that","is","the",7
"well","that","was","a",10
"well","there","is","a",5
"well","there","is","no",5
"well","worth","the","extra",3
"went","above","and","beyond",6
"went","all","the","way",3
"went","along","with","it",3
"went","and","saw","the",4
"went","as","far","as",4
"went","back","to","the",19
"went","back","to","work",7
"went","from","being","a",6
"went","on","to","say",14
"went","on","to","win",14
"went","out","of","control",4
"went","out","on","a",6
"went","out","with","a",6
"went","straight","to","the",6
"went","to","bed","at",11
"went","to","high","school",9
"went","to","see","the",9
"went","to","sleep","and",4
"went","to","the","new",3
"went","to","the","park",7
"went","to","work","on",4
"went","well","with","the",4
"were","a","few","other",3
"were","a","lot","more",5
"were","a","lot","of",25
"were","a","number","of",5
"were","a","part","of",4
"were","able","to","buy",3
"were","able","to","get",15
"were","able","to","see",5
"were","all","over","the",6
"were","all","the","same",4
"were","both","in","the",3
"were","expected","to","be",7
"were","given","the","chance",3
"were","going","to","be",31
"were","going","to","do",16
"were","going","to","get",6
"were","going","to","have",14
"were","going","to","play",5
"were","going","to","say",5
"were","in","new","york",3
"were","in","the","middle",7
"were","in","the","same",6
"were","involved","in","the",11
"were","it","not","for",10
"were","just","trying","to",6
"were","killed","in","the",9
"were","looking","for","a",7
"were","looking","forward","to",6
"were","lucky","to","have",3
"were","meant","to","be",12
"were","no","signs","of",5
"were","not","able","to",22
"were","not","for","the",9
"were","not","going","to",25
"were","not","in","the",7
"were","not","on","the",5
"were","not","the","only",11
"were","on","the","way",3
"were","one","of","the",16
"were","part","of","a",23
"were","part","of","the",14
"were","pretty","much","the",3
"were","so","many","people",3
"were","some","of","the",7
"were","still","in","the",6
"were","supposed","to","be",13
"were","supposed","to","get",4
"were","supposed","to","have",7
"were","talking","about","the",6
"were","the","only","ones",6
"were","told","not","to",4
"were","trying","to","get",6
"were","trying","to","make",3
"were","unable","to","identify",3
"were","you","i","would",5
"were","you","in","the",3
"were","you","when","you",4
"west","side","of","the",10
"what","a","better","way",4
"what","a","difference","a",5
"what","a","great","idea",7
"what","a","lot","of",3
"what","a","way","to",21
"what","a","wonderful","way",3
"what","advice","do","you",4
"what","advice","would","you",11
"what","am","i","doing",24
"what","am","i","going",11
"what","appear","to","be",4
"what","appeared","to","be",20
"what","appears","to","be",21
"what","are","some","of",26
"what","are","some","things",3
"what","are","the","chances",13
"what","are","the","odds",18
"what","are","the","rules",3
"what","are","we","going",7
"what","are","you","doing",126
"what","are","you","going",35
"what","are","you","looking",19
"what","are","you","talking",16
