"w1","w2","rank"
"running","lot",6
"running","low",6
"running","marathon",11
"running","miles",9
"running","office",13
"running","one",11
"running","past",3
"running","race",6
"running","right",5
"running","room",5
"running","shoes",29
"running","shorts",4
"running","show",6
"running","since",4
"running","smoothly",6
"running","stairs",6
"running","start",4
"running","stop",4
"running","store",5
"running","street",3
"running","summer",5
"running","teams",3
"running","things",4
"running","three",3
"running","time",34
"running","unopposed",4
"running","us",7
"running","walking",5
"running","wall",3
"running","water",18
"running","week",4
"running","well",5
"running","will",10
"runny","nose",8
"runs","around",5
"runs","away",12
"runs","back",4
"runs","deep",6
"runs","great",3
"runs","high",3
"runs","one",15
"runs","previous",3
"runs","scored",19
"runs","th",7
"runs","weekend",4
"runs","will",4
"rupert","murdoch",13
"rural","area",7
"rural","communities",8
"rural","schools",5
"rush","hour",38
"rush","judgement",3
"rush","limbaugh",28
"rush","said",3
"rush","will",5
"rushed","hospital",11
"russell","said",12
"russell","st",3
"russia","china",15
"russian","river",17
"russian","roulette",4
"ryan","gosling",21
"ryan","hollins",7
"ryan","plan",4
"ryan","reynolds",11
"ryan","seacrest",22
"ryan","still",4
"ryan","will",6
"rye","ipa",4
"rye","whiskey",5
"s","alive",6
"s","almost",4
"s","also",4
"s","always",5
"s","american",5
"s","b",6
"s","back",8
"s","big",9
"s","bill",3
"s","black",5
"s","british",5
"s","called",4
"s","came",4
"s","can",10
"s","cocktail",3
"s","day",7
"s","digital",3
"s","early",39
"s","first",13
"s","foot",5
"s","go",5
"s","good",5
"s","got",5
"s","hair",5
"s","home",8
"s","japanese",3
"s","just",10
"s","kids",6
"s","know",5
"s","large",5
"s","last",8
"s","late",4
"s","later",7
"s","lived",3
"s","make",4
"s","many",6
"s","metal",4
"s","mids",5
"s","movie",5
"s","much",5
"s","music",20
"s","never",7
"s","new",64
"s","now",18
"s","one",14
"s","orange",5
"s","p",3
"s","parents",4
"s","part",6
"s","people",4
"s","president",6
"s","pretty",7
"s","really",3
"s","recently",4
"s","record",3
"s","rest",3
"s","rock",10
"s","s",163
"s","sitting",3
"s","st",10
"s","still",8
"s","stuff",5
"s","style",8
"s","t",17
"s","thing",5
"s","today",13
"s","tried",4
"s","us",3
"s","w",7
"s","way",4
"s","well",6
"s","wife",4
"s","will",13
"s","work",9
"s","year",3
"sacred","heart",12
"sacrifice","made",5
"sacrifices","made",6
"sad","day",49
"sad","going",6
"sad","hear",27
"sad","just",17
"sad","leave",10
"sad","loss",6
"sad","moment",7
"sad","news",26
"sad","old",3
"sad","parents",3
"sad","part",15
"sad","really",7
"sad","sad",18
"sad","say",18
"sad","see",53
"sad","story",11
"sad","thing",15
"sad","time",5
"sad","truth",4
"saddest","part",4
"sadly","last",3
"sadly","many",4
"sadly","one",6
"sadly","will",9
"safe","assume",6
"safe","bet",12
"safe","driving",4
"safe","environments",3
"safe","fun",15
"safe","get",3
"safe","harbor",8
"safe","haven",9
"safe","healthy",6
"safe","house",11
"safe","now",5
"safe","people",5
"safe","place",28
"safe","return",5
"safe","say",31
"safe","sound",26
"safe","storage",3
"safe","trip",25
"safe","use",6
"safer","place",5
"safest","way",3
"safety","commission",8
"safety","first",11
"safety","health",16
"safety","net",33
"safety","nets",4
"safety","reasons",5
"safety","rules",6
"safety","security",13
"safety","standards",12
"sage","advice",5
"sage","rosemary",3
"said","able",27
"said","accident",3
"said","actually",13
"said","adding",98
"said","almost",15
"said","already",24
"said","also",92
"said","always",64
"said","amazing",10
"said","americans",6
"said","another",20
"said","anyone",10
"said","anything",36
"said","art",6
"said","ask",9
"said","asked",33
"said","attend",5
"said","audience",3
"said","average",4
"said","baby",6
"said","bad",9
"said","band",5
"said","beginning",9
"said","believe",45
"said","best",39
"said","better",32
"said","big",29
"said","bill",37
"said","birthday",6
"said","book",7
"said","boyfriend",3
"said","break",4
"said","browns",4
"said","buy",13
"said","call",20
"said","called",27
"said","came",30
"said","camera",4
"said","can",86
"said","cant",79
"said","cause",8
"said","city",93
"said","clear",16
"said","close",8
"said","coming",12
"said","comments",4
"said","conference",20
"said","consider",10
"said","couple",15
"said","course",10
"said","crazy",7
"said","current",17
"said","david",56
"said","day",11
"said","days",11
"said","decided",20
"said","definitely",27
"said","dinner",3
"said","dog",6
"said","done",54
"said","due",4
"said","earlier",29
"said","early",31
"said","eat",3
"said","energy",4
"said","enough",17
"said","even",55
"said","everyone",15
"said","exactly",6
"said","excited",18
"said","excuse",4
"said","expect",27
"said","expects",52
"said","face",3
"said","family",33
"said","far",14
"said","favorite",7
"said","feel",39
"said","feeling",11
"said","fight",7
"said","finally",3
"said","fine",7
"said","first",78
"said","follow",5
"said","following",6
"said","former",20
"said","french",7
"said","friday",106
"said","friend",21
"said","future",5
"said","game",38
"said","gave",21
"said","george",15
"said","get",68
"said","getting",27
"said","give",20
"said","given",7
"said","glad",10
"said","go",34
"said","goal",26
"said","god",11
"said","going",144
"said","gonna",18
"said","good",81
"said","goodbye",22
"said","got",85
"said","government",28
"said","great",43
"said","guess",11
"said","guy",10
"said","guys",18
"said","half",8
"said","happy",53
"said","hate",10
"said","head",5
"said","heard",33
"said","hed",44
"said","hell",21
"said","hello",21
"said","help",12
"said","hey",15
"said","hi",39
"said","high",15
"said","hire",3
"said","hit",20
"said","home",12
"said","hope",27
"said","hopefully",15
"said","huge",9
"said","hurt",4
"said","im",11
"said","important",26
"said","japanese",3
"said","jesus",4
"said","joshua",4
"said","just",234
"said","keep",13
"said","know",138
"said","last",111
"said","late",16
"said","least",17
"said","leave",7
"said","let",19
"said","lets",13
"said","life",10
"said","like",103
"said","liked",14
"said","likes",14
"said","line",6
"said","little",36
"said","live",15
"said","long",22
"said","look",37
"said","looking",43
"said","looks",14
"said","lost",19
"said","lot",54
"said","loud",9
"said","love",46
"said","loved",15
"said","made",57
"said","make",35
"said","making",20
"said","man",43
"said","many",72
"said","mark",24
"said","married",3
"said","matter",19
"said","may",36
"said","maybe",19
"said","mean",12
"said","met",22
"said","might",28
"said","miss",8
"said","missed",10
"said","mistake",6
"said","mom",9
"said","moment",5
"said","money",25
"said","morning",8
"said","mother",24
"said","mr",42
"said","much",42
"said","must",17
"said","name",10
"said","need",80
"said","needed",25
"said","never",118
"said","new",84
"said","next",14
"said","nice",21
"said","nope",5
"said","nothing",59
"said","now",69
"said","oh",28
"said","ok",23
"said","okay",6
"said","one",211
"said","past",19
"said","people",126
"said","perfectly",3
"said","person",16
"said","piece",6
"said","plan",31
"said","planned",32
"said","plans",51
"said","please",4
"said","pleased",14
"said","point",14
"said","police",74
"said","practice",9
"said","press",19
"said","pretty",20
"said","problem",25
"said","public",18
"said","put",28
"said","quiet",6
"said","ran",9
"said","rarely",3
"said","read",11
"said","really",91
"said","reason",15
"said","recently",19
"said","rejected",3
"said","reply",3
"said","rich",7
"said","right",29
"said","said",65
"said","santa",3
"said","saw",41
"said","say",27
"said","saying",7
"said","second",18
"said","secret",3
"said","see",41
"said","seen",36
"said","sent",9
"said","shooting",10
"said","short",7
"said","show",8
"said","signed",8
"said","since",29
"said","single",4
"said","sister",7
"said","small",9
"said","smile",8
"said","someone",20
"said","something",87
"said","sometimes",25
"said","son",21
"said","sorry",17
"said","sounds",10
"said","speech",12
"said","stand",5
"said","started",21
"said","steve",26
"said","still",97
"said","store",6
"said","story",4
"said","students",27
"said","stuff",6
"said","summer",6
"said","sunday",26
"said","super",6
"said","supports",8
"said","sure",39
"said","surprised",27
"said","take",34
"said","takes",12
"said","taking",15
"said","tell",17
"said","thank",14
"said","thanks",12
"said","thing",37
"said","things",32
"said","think",180
"said","thinking",8
"said","though",13
"said","thought",79
"said","time",82
"said","times",10
"said","today",78
"said","told",68
"said","tonight",13
"said","truly",6
"said","try",15
"said","turned",8
"said","two",65
"said","type",8
"said","understood",13
"said","university",12
"said","us",52
"said","used",17
"said","using",6
"said","wait",7
"said","waiting",9
"said","want",116
"said","wanted",96
"said","wants",36
"said","watching",10
"said","water",9
"said","way",38
"said","well",31
"said","west",7
"said","whatever",12
"said","white",15
"said","whole",10
"said","wife",17
"said","will",366
"said","willing",11
"said","wish",8
"said","wood",3
"said","word",17
"said","words",12
"said","work",27
"said","working",15
"said","wow",8
"said","written",37
"said","wrong",8
"said","wrote",6
"said","yeah",13
"said","year",15
"said","years",19
"said","yes",79
"said","yesterday",17
"said","youd",6
"said","youve",13
"saint","francis",5
"saint","laurent",4
"saint","patricks",6
"saint","paul",4
"saints","also",3
"saints","will",4
"saints","win",3
"salad","asparagus",3
"salad","avocado",4
"salad","bar",10
"salad","can",8
"salad","dinner",5
"salad","dressing",14
"salad","grilled",5
"salad","lunch",8
"salad","sandwich",11
"salad","tuna",3
"salad","will",5
"salads","sandwiches",5
"sale","books",3
"sale","call",3
"sale","can",5
"sale","couple",3
"sale","friday",7
"sale","items",8
"sale","last",13
"sale","like",5
"sale","march",7
"sale","means",3
"sale","month",3
"sale","now",16
"sale","one",4
"sale","online",7
"sale","price",16
"sale","saturday",3
"sale","time",5
"sale","will",18
"salem","state",4
"sales","actually",3
"sales","alcohol",3
"sales","associates",6
"sales","end",3
"sales","force",5
"sales","going",5
"sales","increased",6
"sales","made",5
"sales","make",3
"sales","marketing",23
"sales","numbers",6
"sales","one",4
"sales","pitch",12
"sales","process",3
"sales","rep",4
"sales","representative",5
"sales","rise",5
"sales","tax",104
"sales","will",17
"sally","hawkins",3
"salma","hayek",5
"salon","spa",8
"salt","black",5
"salt","freshly",9
"salt","lake",64
"salt","pepper",154
"salt","salt",3
"salt","water",21
"salted","caramel",11
"salvador","dali",4
"salvation","army",40
"sam","adams",34
"sam","bradford",14
"sam","cooke",9
"sam","rockwell",3
"sam","worthington",3
"samesex","couples",34
"samesex","marriage",70
"sample","size",10
"sample","sizes",3
"sams","club",9
"samsung","galaxy",13
"samuel","adams",11
"samuel","l",22
"san","andreas",5
"san","antonio",172
"san","bernardino",11
"san","diego",647
"san","diegos",28
"san","fernando",8
"san","fran",42
"san","francisco",739
"san","gabriel",5
"san","jacinto",4
"san","jose",203
"san","juan",37
"san","lorenzo",7
"san","lucas",9
"san","luis",22
"san","marcos",16
"san","mateo",44
"san","miguel",9
"san","pedro",12
"san","rafael",16
"san","sebastian",3
"sanctity","marriage",9
"sand","beach",7
"sand","dunes",7
"sand","volleyball",7
"sand","water",4
"sandhill","cranes",4
"sandra","bullock",9
"sandwich","made",4
"sandwich","spread",5
"sandwich","will",6
"sandwiched","two",6
"sanford","city",3
"sang","along",4
"sang","happy",5
"sanitation","workers",5
"santa","ana",56
"santa","barbara",39
"santa","clara",60
"santa","clarita",5
"santa","claus",32
"santa","cruz",48
"santa","fe",50
"santa","maria",10
"santa","monica",77
"santa","rosa",15
"santa","will",7
"santino","marella",4
"sao","paulo",11
"sarah","jane",4
"sarah","marshall",3
"sarah","mclachlan",3
"sarah","michelle",8
"sarah","palin",49
"sarah","palins",8
"sat","back",22
"sat","bar",4
"sat","bench",5
"sat","beside",4
"sat","car",6
"sat","chair",6
"sat","desk",5
"sat","first",6
"sat","home",3
"sat","may",25
"sat","near",4
"sat","next",19
"sat","pm",34
"sat","scores",6
"sat","table",11
"sat","waiting",7
"sat","write",3
"sat","wrote",5
"satellite","dish",3
"satellite","phone",3
"satellite","service",3
"satisfied","just",3
"saturated","fat",40
"saturday","afternoon",56
"saturday","afternoons",4
"saturday","april",39
"saturday","day",6
"saturday","december",6
"saturday","evening",29
"saturday","excited",4
"saturday","february",7
"saturday","get",10
"saturday","help",3
"saturday","hit",4
"saturday","january",6
"saturday","june",15
"saturday","just",8
"saturday","know",5
"saturday","march",25
"saturday","may",57
"saturday","maybe",3
"saturday","morning",129
"saturday","mornings",10
"saturday","much",3
"saturday","new",8
"saturday","night",327
"saturday","nights",29
"saturday","noon",15
"saturday","now",4
"saturday","one",9
"saturday","pm",87
"saturday","st",8
"saturday","still",6
"saturday","sunday",70
"saturday","th",18
"saturday","visit",4
"saturday","will",41
"saturdays","game",26
"saturdays","sundays",12
"sauce","also",7
"sauce","can",3
"sauce","chicken",3
"sauce","good",4
"sauce","grilled",4
"sauce","just",5
"sauce","served",8
"sauce","side",5
"sauce","will",5
"saudi","arabia",53
"sausage","rolls",4
"saute","pan",10
"save","children",3
"save","day",12
"save","energy",11
"save","even",3
"save","every",3
"save","face",3
"save","life",36
"save","little",4
"save","lives",25
"save","lot",8
"save","money",112
"save","much",9
"save","one",17
"save","people",8
"save","planet",5
"save","rest",7
"save","time",25
"save","us",23
"save","world",15
"saved","bell",11
"saved","day",11
"saved","life",29
"saved","lives",4
"saved","lot",8
"saved","money",16
"saved","much",5
"saved","one",3
"saves","money",9
"saves","time",9
"saving","grace",11
"saving","life",11
"saving","lives",9
"saving","million",4
"saving","money",25
"saving","pennies",3
"saving","time",8
"saving","us",5
"saving","world",7
"savings","account",8
"savings","time",9
"savory","dishes",5
"savory","sweet",4
"saw","also",5
"saw","another",12
"saw","anything",9
"saw","asked",4
"saw","best",9
"saw","black",9
"saw","blue",3
"saw","boy",3
"saw","car",9
"saw","coming",21
"saw","concert",6
"saw","different",4
"saw","face",6
"saw","facebook",6
"saw","family",7
"saw","film",5
"saw","first",30
"saw","footage",3
"saw","friend",7
"saw","good",6
"saw","got",6
"saw","great",10
"saw","guy",29
"saw","heard",6
"saw","hit",3
"saw","huge",5
"saw","hunger",4
"saw","increase",3
"saw","just",9
"saw","kids",5
"saw","knew",5
"saw","last",31
"saw","light",8
"saw","like",11
"saw","little",12
"saw","lot",10
"saw","made",3
"saw","man",16
"saw","many",12
"saw","million",4
"saw","morning",4
"saw","movie",20
"saw","much",4
"saw","naked",3
"saw","new",22
"saw","next",4
"saw","night",3
"saw","one",42
"saw","people",12
"saw","picture",18
"saw","play",10
"saw","post",15
"saw","right",5
"saw","said",9
"saw","several",6
"saw","shadow",4
"saw","sign",9
"saw","sitting",3
"saw","someone",14
"saw","something",19
"saw","story",5
"saw","thought",13
"saw","three",9
"saw","tv",8
"saw","two",22
"saw","us",11
"saw","used",3
"saw","walking",3
"saw","way",6
"saw","week",4
"saw","white",8
"saw","whole",4
"saw","woman",10
"say","able",3
"say","absolutely",4
"say","action",3
"say","almost",7
"say","already",8
"say","also",14
"say","always",9
"say","another",10
"say","anyone",11
"say","anything",100
"say","arent",11
"say","bad",16
"say","based",3
"say","become",3
"say","believe",11
"say","best",25
"say","better",16
"say","big",18
"say","black",5
"say","break",3
"say","brown",4
"say","bunch",3
"say","called",5
"say","can",47
"say","cant",25
"say","car",5
"say","care",6
"say","chance",4
"say","change",6
"say","changed",4
"say","child",6
"say","coming",5
"say","confidence",4
"say","course",7
"say","cut",4
"say","damn",5
"say","days",6
"say","deal",4
"say","definitely",5
"say","delicious",3
"say","despite",3
"say","difficult",3
"say","doctors",4
"say","done",6
"say","drive",3
"say","end",8
"say","enough",19
"say","entirely",3
"say","even",15
"say","every",20
"say","everyone",9
"say","everything",16
"say","exactly",8
"say","eye",4
"say","family",7
"say","fans",4
"say","fear",3
"say","feel",19
"say","felt",6
"say","find",7
"say","finished",3
"say","first",34
"say","following",6
"say","food",5
"say","found",8
"say","gave",6
"say","get",27
"say","getting",12
"say","girl",10
"say","give",10
"say","given",5
"say","glad",12
"say","go",25
"say","goal",3
"say","god",13
"say","going",52
"say","good",54
"say","goodbye",75
"say","got",16
"say","great",12
"say","group",3
"say","growing",3
"say","happy",38
"say","hard",10
"say","hello",129
"say","help",6
"say","hey",40
"say","hi",196
"say","high",3
"say","hit",4
"say","holy",4
"say","hope",13
"say","huge",8
"say","idea",4
"say","instead",5
"say","interesting",4
"say","investigating",3
"say","issue",3
"say","job",5
"say","just",63
"say","keep",5
"say","kind",8
"say","know",41
"say","last",8
"say","least",64
"say","left",8
"say","less",3
"say","let",13
"say","like",51
"say","little",18
"say","live",3
"say","living",6
"say","long",9
"say","longer",4
"say","look",18
"say","looking",8
"say","looks",6
"say","lot",24
"say","loud",13
"say","love",95
"say","lucky",4
"say","mad",3
"say","made",15
"say","make",19
"say","makes",8
"say","man",16
"say","many",23
"say","mark",3
"say","marriage",3
"say","matter",14
"say","may",10
"say","mayor",3
"say","means",4
"say","might",11
"say","mom",11
"say","mr",4
"say","much",42
"say","must",9
"say","need",26
"say","needed",5
"say","never",63
"say","new",25
"say","next",6
"say","nobody",4
"say","nothing",30
"say","now",27
"say","official",3
"say","often",5
"say","oh",21
"say","ok",8
"say","okay",9
"say","old",7
"say","older",3
"say","one",73
"say","ones",3
"say","others",7
"say","otherwise",5
"say","part",14
"say","party",5
"say","pay",7
"say","people",36
"say","person",9
"say","personal",4
"say","play",5
"say","please",9
"say","point",4
"say","police",6
"say","policy",3
"say","post",4
"say","prayer",15
"say","pretty",12
"say","probably",11
"say","put",10
"say","quite",7
"say","read",10
"say","ready",7
"say","real",10
"say","really",35
"say","reason",4
"say","red",5
"say","right",41
"say","run",3
"say","saw",11
"say","say",31
"say","school",4
"say","see",11
"say","show",4
"say","single",4
"say","small",8
"say","something",138
"say","sorry",31
"say","stand",3
"say","start",8
"say","still",23
"say","story",4
"say","sunday",3
"say","sure",15
"say","surprised",8
"say","take",19
"say","taken",3
"say","taking",3
"say","talk",4
"say","tax",3
"say","tell",5
"say","thank",70
"say","thanks",41
"say","theyd",5
"say","thing",27
"say","things",56
"say","think",26
"say","though",12
"say","three",17
"say","time",34
"say","times",4
"say","tired",4
"say","title",4
"say","today",12
"say","told",8
"say","true",8
"say","trust",4
"say","try",6
"say","two",17
"say","us",9
"say","use",7
"say","video",6
"say","want",63
"say","wanted",10
"say","way",13
"say","welcome",9
"say","well",24
"say","whatever",9
"say","white",4
"say","will",118
"say","wine",3
"say","wish",6
"say","without",12
"say","word",33
"say","words",18
"say","work",7
"say","working",7
"say","worry",4
"say","worst",5
"say","wow",15
"say","wrong",11
"say","yeah",6
"say","year",6
"say","years",7
"say","yes",76
"say","young",8
"saying","already",4
"saying","always",4
"saying","anyone",3
"saying","anything",12
"saying","bad",10
"saying","call",5
"saying","can",15
"saying","cant",8
"saying","coming",3
"saying","completely",3
"saying","everyone",4
"saying","everything",4
"saying","feel",3
"saying","found",5
"saying","get",9
"saying","getting",5
"saying","go",7
"saying","goes",6
"saying","going",15
"saying","good",11
"saying","goodbye",28
"saying","guy",3
"saying","heard",3
"saying","hello",9
"saying","help",4
"saying","hey",12
"saying","just",20
"saying","like",19
"saying","long",3
"saying","lost",4
"saying","lot",7
"saying","loud",6
"saying","love",16
"saying","made",5
"saying","make",9
"saying","makes",4
"saying","many",6
"saying","matter",3
"saying","may",5
"saying","maybe",5
"saying","might",3
"saying","much",13
"saying","must",5
"saying","name",7
"saying","need",12
"saying","needs",4
"saying","never",9
"saying","nobody",3
"saying","nothing",5
"saying","now",10
"saying","oh",7
"saying","ok",5
"saying","one",8
"saying","people",9
"saying","right",8
"saying","said",5
"saying","see",4
"saying","several",3
"saying","something",27
"saying","thank",5
"saying","thing",12
"saying","things",16
"saying","time",7
"saying","true",4
"saying","two",4
"saying","us",6
"saying","want",16
"saying","way",4
"saying","well",8
"saying","will",40
"saying","word",13
"saying","world",4
"saying","yes",10
"says","afraid",4
"says","always",13
"says","another",11
"says","anything",5
"says","arent",4
"says","bad",7
"says","beautiful",3
"says","best",10
"says","better",10
"says","big",7
"says","bill",9
"says","books",4
"says","brother",4
"says","can",36
"says","cant",32
"says","charlie",3
"says","chris",5
"says","dog",3
"says","done",7
"says","even",11
"says","every",10
"says","favorite",6
"says","feels",6
"says","first",13
"says","friends",4
"says","get",16
"says","give",7
"says","given",4
"says","go",9
"says","going",20
"says","gonna",8
"says","good",13
"says","got",14
"says","happy",6
"says","hell",12
"says","heres",3
"says","hi",17
"says","hot",3
"says","house",7
"says","human",3
"says","idea",6
"says","john",4
"says","just",47
"says","keep",6
"says","kids",8
"says","know",18
"says","knows",10
"says","last",7
"says","lets",6
"says","like",22
"says","little",5
"says","look",7
"says","looks",6
"says","lord",8
"says","lot",26
"says","loud",4
"says","love",19
"says","made",9
"says","make",5
"says","makes",5
"says","making",6
"says","man",10
"says","many",15
"says","mark",9
"says","may",11
"says","maybe",7
"says","mom",7
"says","mother",7
"says","much",10
"says","must",9
"says","need",18
"says","never",21
"says","new",19
"says","next",5
"says","nothing",11
"says","now",23
"says","oh",12
"says","one",40
"says","people",24
"says","place",4
"says","plans",13
"says","pretty",8
"says","real",6
"says","really",13
"says","rev",3
"says","right",13
"says","sees",6
"says","small",4
"says","something",36
"says","sometimes",6
"says","son",9
"says","still",18
"says","stop",4
"says","support",3
"says","take",4
"says","teachers",3
"says","tell",4
"says","th",4
"says","thing",4
"says","things",8
"says","think",11
"says","three",9
"says","time",8
"says","turn",4
"says","wait",6
"says","want",17
"says","wants",20
"says","way",9
"says","well",7
"says","wife",4
"says","will",121
"says","wishes",4
"says","working",3
"says","world",3
"says","yes",19
"scale","back",14
"scale","one",5
"scan","will",5
"scar","tissue",5
"scare","tactics",7
"scared","away",5
"scared","death",16
"scared","go",10
"scared","just",5
"scared","life",4
"scared","like",3
"scared","losing",3
"scared","see",4
"scarlet","letter",5
"scarlett","johansson",17
"scary","moment",7
"scary","movies",13
"scary","part",5
"scary","stories",5
"scary","stuff",8
"scary","things",4
"scary","well",3
"scavenger","hunt",26
"scene","comes",3
"scene","earlier",3
"scene","like",7
"scene","much",3
"scene","one",6
"scene","scene",6
"scene","together",3
"scenes","like",5
"scented","candles",6
"schedule","appointment",9
"schedule","coming",6
"schedule","late",3
"schedule","like",10
"schedule","next",7
"schedule","one",5
"schedule","time",4
"schedule","will",17
"schedule","yet",4
"scheduled","appointment",4
"scheduled","august",4
"scheduled","go",9
"scheduled","june",10
"scheduled","may",12
"scheduled","one",3
"scheduled","play",9
"scheduled","pm",22
"scheduled","released",6
"scheduled","start",13
"scheduled","thursday",11
"scheduled","time",5
"schedules","will",4
"schindlers","list",9
"scholarship","money",3
"scholarship","program",14
"scholarship","recipients",4
"scholarship","winners",3
"school","activities",11
"school","almost",7
"school","already",10
"school","always",11
"school","art",16
"school","attend",4
"school","awesome",7
"school","back",9
"school","bad",6
"school","bag",4
"school","basketball",21
"school","become",5
"school","behind",5
"school","best",5
"school","board",147
"school","books",5
"school","boys",6
"school","budget",11
"school","building",5
"school","bus",40
"school","business",21
"school","cafeteria",9
"school","called",5
"school","calls",4
"school","came",4
"school","can",33
"school","cant",9
"school","career",14
"school","children",17
"school","choir",8
"school","class",10
"school","classes",9
"school","classmate",4
"school","college",27
"school","colors",9
"school","country",5
"school","dance",6
"school","day",47
"school","days",26
"school","district",277
"school","districts",127
"school","drama",12
"school","early",21
"school","education",12
"school","ends",3
"school","english",6
"school","even",14
"school","event",5
"school","every",10
"school","failed",4
"school","fall",11
"school","field",9
"school","finals",6
"school","first",17
"school","following",7
"school","football",27
"school","friday",14
"school","friend",9
"school","friends",13
"school","full",9
"school","game",3
"school","get",26
"school","getting",7
"school","girl",13
"school","girls",15
"school","go",19
"school","goes",4
"school","going",24
"school","gone",4
"school","good",14
"school","got",20
"school","grade",4
"school","grades",5
"school","grads",5
"school","graduate",23
"school","graduation",22
"school","great",12
"school","grounds",4
"school","group",4
"school","groups",4
"school","help",6
"school","high",13
"school","home",7
"school","hours",9
"school","house",9
"school","immediately",3
"school","just",42
"school","kids",27
"school","know",11
"school","last",16
"school","late",7
"school","learning",7
"school","left",21
"school","let",3
"school","level",9
"school","library",17
"school","life",9
"school","like",23
"school","local",4
"school","looking",7
"school","lost",4
"school","lot",6
"school","lunch",11
"school","lunches",5
"school","made",13
"school","make",9
"school","making",8
"school","many",8
"school","may",7
"school","maybe",7
"school","middle",6
"school","might",7
"school","mom",7
"school","monday",17
"school","mondays",4
"school","much",11
"school","musical",12
"school","needs",6
"school","never",13
"school","new",14
"school","next",24
"school","night",9
"school","noon",4
"school","now",27
"school","offer",6
"school","offered",3
"school","one",25
"school","opened",5
"school","outside",4
"school","parents",10
"school","party",5
"school","passed",4
"school","past",5
"school","picked",3
"school","play",9
"school","pm",8
"school","principal",11
"school","program",15
"school","project",12
"school","prom",6
"school","providing",3
"school","public",15
"school","ran",5
"school","ready",6
"school","really",12
"school","reform",4
"school","remember",4
"school","reunion",5
"school","right",16
"school","run",5
"school","s",4
"school","said",30
"school","saturday",3
"school","says",9
"school","school",19
"school","see",10
"school","seem",4
"school","senior",16
"school","session",4
"school","social",5
"school","sometimes",4
"school","soon",5
"school","sophomore",4
"school","sports",22
"school","started",14
"school","starting",6
"school","starts",27
"school","state",10
"school","stay",3
"school","still",11
"school","student",23
"school","students",86
"school","subjects",3
"school","summer",9
"school","supplies",15
"school","sweetheart",7
"school","system",50
"school","systems",16
"school","take",7
"school","taking",6
"school","taught",9
"school","teacher",35
"school","teachers",14
"school","team",14
"school","th",8
"school","think",11
"school","three",4
"school","time",21
"school","today",91
"school","together",10
"school","tomorrow",107
"school","town",4
"school","trying",5
"school","two",7
"school","us",7
"school","use",7
"school","used",7
"school","usually",5
"school","visit",4
"school","visits",4
"school","want",11
"school","wanted",10
"school","wants",4
"school","way",5
"school","well",8
"school","went",13
"school","whole",6
"school","will",51
"school","work",52
"school","worked",6
"school","working",7
"school","worship",3
"school","writing",4
"school","year",188
"school","years",31
"school","yet",10
"schools","area",4
"schools","can",10
"schools","child",3
"schools","end",6
"schools","even",7
"schools","go",3
"schools","good",5
"schools","hospitals",6
"schools","just",4
"schools","named",3
"schools","need",11
"schools","new",4
"schools","offer",7
"schools","often",4
"schools","school",4
"schools","start",6
"schools","teach",7
"schools","teaching",4
"schools","will",33
"schools","year",6
"schools","yet",4
"science","art",7
"science","center",22
"science","class",13
"science","classroom",3
"science","experiment",5
"science","fair",13
"science","fiction",48
"science","graduate",4
"science","just",5
"science","lab",7
"science","major",6
"science","medicine",3
"science","new",3
"science","part",4
"science","real",3
"science","says",3
"science","teacher",13
"science","technology",24
"science","will",3
"scientific","method",5
"scientific","research",7
"scientists","can",3
"scientists","discovered",3
"scientists","engineers",7
"scientists","say",12
"scientists","will",6
"score","another",6
"score","first",9
"score","just",7
"score","least",9
"score","one",9
"score","points",26
"score","pretty",3
"score","since",3
"score","though",3
"score","year",4
"scored","first",22
"scored","goal",12
"scored","last",8
"scored","points",128
"scored","two",23
"scoreless","innings",28
"scoring","will",3
"scotch","ale",7
"scotch","tape",3
"scotland","yard",14
"scott","fitzgerald",11
"scott","phillips",3
"scott","says",6
"scott","walker",38
"scottish","brogue",3
"scout","around",3
"scout","camp",3
"scout","troop",10
"scramble","eggs",3
"scrambled","eggs",14
"scrap","yard",3
"scrapbook","paper",12
"scratching","head",4
"scream","ice",6
"scream","name",3
"screaming","baby",6
"screaming","get",5
"screen","capture",4
"screen","front",3
"screen","last",3
"screen","protector",5
"screen","shots",7
"screen","time",11
"screen","tv",8
"screen","will",4
"screening","process",3
"script","will",3
"scuba","dive",4
"scuba","diving",5
"sculpture","park",7
"se","just",4
"se","th",13
"sea","bass",4
"sea","beans",3
"sea","blue",3
"sea","level",14
"sea","lion",10
"sea","lions",11
"sea","monsters",3
"sea","salt",60
"sea","saw",3
"sea","side",3
"sea","turtle",12
"sea","turtles",5
"sea","urchin",6
"sea","well",4
"sea","world",14
"seafood","fish",5
"seal","approval",5
"sean","connery",6
"sean","penn",7
"seann","william",4
"search","committee",14
"search","engine",24
"search","engines",20
"search","find",7
"search","food",3
"search","google",4
"search","new",15
"search","rescue",18
"search","results",13
"search","will",4
"searching","something",6
"sears","roebuck",3
"sears","tower",5
"seaside","heights",5
"season","ahead",8
"season","already",8
"season","also",17
"season","always",8
"season","another",4
"season","around",4
"season","bad",6
"season","began",12
"season","begins",15
"season","best",9
"season","better",8
"season","can",16
"season","check",5
"season","coming",4
"season","decided",3
"season","done",5
"season","end",10
"season","ended",22
"season","ends",13
"season","episode",5
"season","especially",6
"season","even",7
"season","fall",3
